Promedio ponderado del semestre,Asistencia (%),Desarrollo de Tareas (%),tasa_aprobacion,tasa_evaluacion,carga_aprobada,backlog_eval,backlog_aprob,Deuda,deuda_neta,conflicto_trabajo_estudio,trabajo_ordinal,Edad,¿La distancia y la separación de mi familia para estudiar en la universidad me hacen considerar abandonar mis estudios.?,¿La incompatibilidad entre mis horarios de trabajo y las clases me llevaría a abandonar la carrera.?,¿La calidad de la enseñanza y las metodologías docentes me desmotivan al punto de pensar en abandonar?,"¿La falta de recursos económicos, becas o facilidades de pago me haría interrumpir mis estudios?","¿Me siento poco integrado/a con mis compañeros y actividades universitarias, lo que me hace pensar en abandonar?","¿El estrés, la ansiedad u otros problemas de bienestar asociados a la vida universitaria me hacen considerar abandonar?",¿La falta de seguridad dentro o cerca del campus influye en mi intención de abandonar?,¿La retroalimentación tardía o poco clara de los docentes afecta mi continuidad y me hace pensar en abandonar?,¿La carrera/facultad donde estoy matriculado no cumple mis expectativas y me hace pensar en retirarme?,¿La dificultad de los cursos supera mis capacidades actuales y me lleva a considerar dejar la universidad?,¿Cuento con poco apoyo familiar para continuar mis estudios y eso me hace considerar el abandono?,"¿Me cuesta adaptarme a la cultura y normas institucionales, lo que afecta mi permanencia?","¿No veo una trayectoria profesional clara a partir de mi carrera actual, por lo que consideraría retirarme?",Condición Final,target_deserto,Formas de Pago_Contado,Formas de Pago_Otros,Matrícula al día_Sí,Becario_Sí,Situación laboral_No Trabaja,Situación laboral_Tiempo completo,Facultad_Ciencias Humanas y Educación,Facultad_Ciencias de la Salud,Facultad_Ingeniería y Arquitectura,Facultad_Teología,Orden de solicitud_Segunda Opción,Orden de solicitud_Tercera Opción,Modo de solicitud_Ingreso directo,Modo de solicitud_Ingreso por convenio o beca especial,Modo de solicitud_Ingreso por reingreso,Modo de solicitud_Ingreso por traslado externo,Modo de solicitud_Ingreso por traslado interno,Procedencia_Lima,Procedencia_Provincia,Vivienda_Familiares,Vivienda_Residencia,Necesidades educativas especiales_Sí,Trasladado(a)_Sí,Género_M,Crianza Adventista_Sí,Estado civil_Soltero,Titulación de la madre_Primaria,Titulación de la madre_Secundaria,Titulación de la madre_Sin estudios,Titulación de la madre_Técnica,Titulación del padre_Primaria,Titulación del padre_Secundaria,Titulación del padre_Sin estudios,Titulación del padre_Técnica,Ocupación de la madre_Ama de casa / labores del hogar,Ocupación de la madre_Comerciantes / vendedores,Ocupación de la madre_Desempleado / sin ocupación,Ocupación de la madre_Empleados administrativos / de oficina,Ocupación de la madre_Militares / policías / fuerzas del orden,Ocupación de la madre_Obreros / trabajadores manuales,Ocupación de la madre_Otros / no especificado,Ocupación de la madre_Profesionales y técnicos,Ocupación de la madre_Servicios personales y domésticos,Ocupación del padre_Ama de casa / labores del hogar,Ocupación del padre_Comerciantes / vendedores,Ocupación del padre_Desempleado / sin ocupación,Ocupación del padre_Empleados administrativos / de oficina,Ocupación del padre_Militares / policías / fuerzas del orden,Ocupación del padre_Obreros / trabajadores manuales,Ocupación del padre_Otros / no especificado,Ocupación del padre_Profesionales y técnicos,Ocupación del padre_Servicios personales y domésticos,Edad_scaled,Promedio ponderado del semestre_scaled,Asistencia (%)_scaled,Desarrollo de Tareas (%)_scaled,Deuda_scaled,deuda_neta_scaled,tasa_aprobacion_scaled,tasa_evaluacion_scaled,carga_aprobada_scaled,backlog_eval_scaled,backlog_aprob_scaled,trabajo_ordinal_scaled,conflicto_trabajo_estudio_scaled
6.78,91.8,74.4,0.25,1.0,0.25,0,3,91.46,-560.3299999999999,1,1,23,2,1,1,1,5,3,2,1,5,4,2,4,4,Graduado,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2,-1.4621026894865525,0.6173913043478256,-0.35963302752293513,-0.6468750976043975,-0.8067070057626117,-1.6666666666666665,0.0,-1.4999999999999998,0.0,0.5,1.0,0.25
12.84,79.6,71.4,0.6,0.8333333333333334,0.5,1,2,1328.94,1079.2,1,1,21,5,1,4,4,1,4,5,4,3,2,5,5,3,Graduado,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.2,0.019559902200489015,-0.44347826086956593,-0.5798165137614673,0.6414821292854839,0.7953234659703003,-0.2666666666666666,-1.0,-0.33333333333333315,1.0,0.0,1.0,0.25
11.87,85.8,66.0,0.6,0.8333333333333334,0.5,1,2,964.37,657.9,0,0,21,2,5,5,5,1,4,5,1,1,3,1,5,4,Desertó,1,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.2,-0.21760391198044024,0.09565217391304298,-0.9761467889908255,0.26192335321860266,0.38365949047666736,-0.2666666666666666,-1.0,-0.33333333333333315,1.0,0.0,0.0,0.0
8.7,76.6,81.4,0.42857142857142855,1.0,0.42857142857142855,0,4,300.94,106.06,10,2,20,1,5,1,5,2,2,5,3,4,5,3,4,2,Desertó,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.4,-0.9926650366748168,-0.7043478260869572,0.1541284403669731,-0.42878262589665905,-0.155558758363604,-0.9523809523809523,0.0,-0.6666666666666666,0.0,1.0,2.0,2.5
14.29,78.5,71.5,0.7142857142857143,1.0,0.7142857142857143,0,2,884.84,772.1700000000001,0,0,18,2,5,1,5,2,5,3,4,1,5,5,1,5,Desertó,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.8,0.3740831295843519,-0.5391304347826089,-0.5724770642201833,0.1791235905924978,0.4953158932292367,0.1904761904761907,0.0,0.6666666666666669,0.0,0.0,0.0,0.0
10.29,89.4,74.9,0.6666666666666666,0.75,0.5,1,1,1330.18,1149.23,6,2,16,3,3,5,5,2,5,3,3,4,3,1,5,1,Graduado,0,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,-1.2,-0.603911980440098,0.4086956521739133,-0.3229357798165131,0.642773110118583,0.863751731348461,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,2.0,1.5
10.72,79.2,84.4,0.5,1.0,0.5,0,3,1268.57,797.4599999999999,0,0,25,4,3,1,3,1,5,5,4,3,2,3,4,5,Graduado,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6,-0.49877750611246924,-0.4782608695652174,0.3743119266055052,0.5786301027579098,0.5200274572934045,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.5,0.0,0.0
11.71,80.7,85.2,0.6,1.0,0.6,0,2,459.99,-68.81999999999994,3,1,25,1,3,4,3,5,1,4,1,3,5,1,5,4,Graduado,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6,-0.25672371638141783,-0.34782608695652173,0.43302752293578023,-0.26319351178020006,-0.32643888187256787,-0.2666666666666666,0.0,0.13333333333333336,0.0,0.0,1.0,0.75
19.19,87.1,76.7,1.0,1.0,1.0,0,0,555.6,362.48,4,2,22,4,2,5,5,3,2,3,1,4,4,1,1,1,Graduado,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.5721271393643037,0.2086956521739123,-0.1908256880733941,-0.16365264286681028,0.09499637241274857,1.3333333333333335,0.0,2.0,0.0,-1.0,2.0,1.0
9.71,84.8,48.4,0.5714285714285714,1.0,0.5714285714285714,0,3,110.23,-235.76,0,0,23,1,5,1,3,1,5,1,3,5,4,4,3,3,Graduado,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.2,-0.7457212713936427,0.00869565217391255,-2.2678899082568806,-0.6273333958001478,-0.48956061002093504,-0.38095238095238093,0.0,0.0,0.0,0.5,0.0,0.0
7.39,88.2,76.6,0.3333333333333333,0.8571428571428571,0.2857142857142857,1,4,1105.07,792.4499999999999,5,1,22,4,5,5,4,5,5,1,3,3,5,1,1,3,Graduado,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-1.312958435207824,0.30434782608695654,-0.1981651376146791,0.4084080332323453,0.515132046618771,-1.3333333333333333,-0.8571428571428577,-1.3333333333333333,1.0,1.0,1.0,1.25
9.8,79.0,71.3,0.5,1.0,0.5,0,2,844.24,21.200000000000045,0,0,21,3,2,1,1,4,4,2,1,2,2,2,5,1,Graduado,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.2,-0.7237163814180927,-0.4956521739130437,-0.5871559633027523,0.13685437944425363,-0.23847783018983154,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,0.0,0.0
13.79,93.0,77.6,0.7142857142857143,1.0,0.7142857142857143,0,2,3209.95,2831.52,0,0,21,3,2,4,5,2,4,4,2,2,3,1,2,2,Graduado,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.2,0.25183374083129567,0.7217391304347823,-0.12477064220183508,2.5998271751465367,2.507564191194612,0.1904761904761907,0.0,0.6666666666666669,0.0,0.0,0.0,0.0
14.98,91.2,88.5,0.6666666666666666,0.8571428571428571,0.5714285714285714,1,2,3710.68,2579.56,0,0,25,3,1,1,2,4,3,5,2,1,5,1,5,5,Graduado,0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6,0.5427872860635699,0.5652173913043478,0.6752293577981654,3.1211439755962975,2.2613670507593504,0.0,-0.8571428571428577,0.0,1.0,0.0,0.0,0.0
11.65,75.9,89.3,0.5,1.0,0.5,0,2,89.17,-801.1700000000001,0,0,20,3,5,3,5,1,1,3,4,5,5,2,1,2,Graduado,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4,-0.2713936430317847,-0.7652173913043476,0.7339449541284404,-0.6492592476913307,-1.0420384841815211,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,0.0,0.0
7.79,85.9,84.3,0.375,1.0,0.375,0,5,1696.44,1538.04,8,2,17,5,4,5,5,5,1,2,1,1,4,1,1,5,Graduado,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0,-1.2151589242053789,0.10434782608695677,0.3669724770642202,1.0240913681273491,1.2436688220479135,-1.1666666666666665,0.0,-0.9166666666666664,0.0,1.5,2.0,2.0
10.25,99.2,83.3,0.4,1.0,0.4,0,3,504.7,384.35,8,2,21,5,4,1,5,2,5,5,5,1,5,1,4,1,Graduado,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,-0.2,-0.6136919315403423,1.2608695652173914,0.29357798165137616,-0.2166453238383775,0.11636615913016075,-1.0666666666666664,0.0,-0.7999999999999997,0.0,0.5,2.0,2.0
12.84,85.7,73.0,0.6666666666666666,0.8571428571428571,0.5714285714285714,1,2,35.21,-847.86,1,1,29,3,1,3,5,5,3,3,3,1,1,2,1,5,Desertó,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.4,0.019559902200489015,0.08695652173913043,-0.46238532110091723,-0.7054377362026423,-1.0876605848598924,0.0,-0.8571428571428577,0.0,1.0,0.0,1.0,0.25
8.79,78.0,75.1,0.4,1.0,0.4,0,3,45.36,-79.86,6,2,24,3,3,5,5,3,5,1,2,4,5,2,3,1,Graduado,0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4,-0.9706601466992667,-0.5826086956521742,-0.30825688073394514,-0.6948704334155813,-0.3372263736585867,-1.0666666666666664,0.0,-0.7999999999999997,0.0,0.5,2.0,1.5
14.35,89.4,82.4,0.6666666666666666,0.8571428571428571,0.5714285714285714,1,2,659.82,56.260000000000105,0,0,22,2,3,1,5,3,1,2,3,4,1,2,4,1,Graduado,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.3887530562347188,0.4086956521739133,0.22752293577981714,-0.0551477860719825,-0.20421972674618855,0.0,-0.8571428571428577,0.0,1.0,0.0,0.0,0.0
10.69,92.0,84.0,0.5714285714285714,1.0,0.5714285714285714,0,3,46.88,-139.09,0,0,21,1,3,1,4,5,2,3,4,1,5,4,5,1,Graduado,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.2,-0.5061124694376529,0.634782608695652,0.34495412844036716,-0.6932879407814598,-0.395101657941729,-0.38095238095238093,0.0,0.0,0.0,0.5,0.0,0.0
9.34,82.7,73.5,0.5,0.8,0.4,1,2,276.95,151.29999999999998,1,1,22,1,1,5,2,3,1,5,1,1,5,1,1,3,Desertó,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.8361858190709046,-0.17391304347826086,-0.4256880733944952,-0.45375894056282595,-0.11135349311002711,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,1.0,0.25
12.17,85.2,81.3,0.5,0.8,0.4,1,2,190.1,-221.79999999999998,4,2,24,4,2,4,4,1,3,3,5,2,4,2,1,3,Graduado,0,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4,-0.14425427872860633,0.043478260869565216,0.14678899082568808,-0.5441796545585157,-0.47591990482774466,-0.6666666666666665,-1.2,-0.7999999999999997,1.0,0.0,2.0,1.0
15.68,76.3,67.5,0.8,0.8333333333333334,0.6666666666666666,1,1,23.24,-357.94,5,1,20,4,5,1,4,5,2,2,5,1,1,2,1,5,Desertó,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.4,0.7139364303178484,-0.7304347826086961,-0.8660550458715595,-0.7178998656963488,-0.6089460942977261,0.5333333333333337,-1.0,0.44444444444444436,1.0,-0.5,1.0,1.25
10.84,94.5,72.2,0.6,1.0,0.6,0,2,3224.06,2602.15,0,0,22,2,3,5,4,5,1,5,4,3,5,1,3,2,Graduado,0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,-0.46943765281173594,0.852173913043478,-0.5211009174311922,2.6145172876909144,2.283440369549764,-0.2666666666666666,0.0,0.13333333333333336,0.0,0.0,0.0,0.0
15.99,67.8,63.2,0.8,1.0,0.8,0,1,712.52,474.09,5,1,19,2,5,2,1,3,5,3,1,5,2,2,3,1,Desertó,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.6,0.7897310513447434,-1.4695652173913047,-1.1816513761467886,-0.00028110066527155557,0.20405361500672992,0.5333333333333337,0.0,1.0666666666666669,0.0,-0.5,1.0,1.25
15.32,83.2,85.0,0.75,1.0,0.75,0,1,366.08,-81.58000000000004,10,2,21,4,5,2,1,3,3,1,1,2,1,1,1,4,Graduado,0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.2,0.625916870415648,-0.13043478260869565,0.4183486238532112,-0.360964487615954,-0.33890703361075636,0.3333333333333335,0.0,0.8333333333333334,0.0,-0.5,2.0,2.5
13.67,76.0,68.6,0.6666666666666666,0.8571428571428571,0.5714285714285714,1,2,152.38,-101.30000000000001,4,1,21,2,4,3,2,2,1,1,1,2,5,2,3,1,Desertó,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.2,0.2224938875305624,-0.7565217391304351,-0.7853211009174313,-0.5834504586105298,-0.3581759953879565,0.0,-0.8571428571428577,0.0,1.0,0.0,1.0,1.0
10.49,80.0,90.7,0.5714285714285714,1.0,0.5714285714285714,0,3,41.64,-355.26,0,0,20,5,2,1,4,1,3,1,1,3,5,1,1,4,Graduado,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.4,-0.5550122249388753,-0.4086956521739133,0.8366972477064224,-0.6987433759148786,-0.6063273915815548,-0.38095238095238093,0.0,0.0,0.0,0.5,0.0,0.0
17.38,78.8,61.1,0.875,1.0,0.875,0,1,225.63,-830.41,3,1,19,5,3,1,4,1,1,5,1,4,2,1,3,2,Graduado,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6,1.1295843520782394,-0.51304347826087,-1.335779816513761,-0.5071888892359268,-1.0706097033684043,0.8333333333333335,0.0,1.4166666666666667,0.0,-0.5,1.0,0.75
7.95,91.5,100.0,0.3333333333333333,0.8571428571428571,0.2857142857142857,1,4,163.92,-235.9,2,1,27,1,2,1,2,1,5,2,1,1,5,5,4,1,Graduado,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,-1.176039119804401,0.5913043478260868,1.5192660550458719,-0.5714360079541078,-0.48969740792401867,-1.3333333333333333,-0.8571428571428577,-1.3333333333333333,1.0,1.0,1.0,0.5
10.76,77.4,42.9,0.6666666666666666,0.75,0.5,1,1,1247.54,1147.47,0,0,22,2,4,5,4,4,5,5,5,4,2,1,1,5,Desertó,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.48899755501222497,-0.634782608695652,-2.6715596330275226,0.5567354842739795,0.8620319862811247,0.0,-1.5000000000000004,-0.33333333333333315,1.0,-0.5,0.0,0.0
12.48,80.5,100.0,0.5,1.0,0.5,0,2,483.01,94.94999999999999,0,0,16,2,1,4,1,4,5,2,5,4,4,4,5,1,Graduado,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.2,-0.06845965770171134,-0.36521739130434805,1.5192660550458719,-0.23922707728186066,-0.16641464910116457,-0.6666666666666665,0.0,-0.33333333333333315,0.0,0.0,0.0,0.0
8.78,81.5,63.7,0.42857142857142855,0.875,0.375,1,4,32.05,-161.41000000000003,0,0,23,4,4,2,1,1,5,4,5,1,5,1,3,5,Graduado,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2,-0.9731051344743278,-0.2782608695652176,-1.1449541284403666,-0.7087276550998949,-0.41691115220476704,-0.9523809523809523,-0.7500000000000002,-0.9166666666666664,1.0,1.0,0.0,0.0
11.71,83.4,81.9,0.6,1.0,0.6,0,2,284.42,-165.87,5,1,20,1,5,1,5,1,4,3,3,3,4,1,1,4,Desertó,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.4,-0.25672371638141783,-0.11304347826086932,0.19082568807339512,-0.44598182215697907,-0.4212691425458579,-0.2666666666666666,0.0,0.13333333333333336,0.0,0.0,1.0,1.25
10.2,86.9,77.1,0.5714285714285714,1.0,0.5714285714285714,0,3,502.99,286.45000000000005,1,1,22,5,1,5,5,3,5,1,1,2,5,5,5,1,Graduado,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,-0.625916870415648,0.1913043478260872,-0.16146788990825708,-0.21842562805176413,0.020705339759577685,-0.38095238095238093,0.0,0.0,0.0,0.5,1.0,0.25
